bar_height,central_price,ewma_price,ewma_deviation,forward_mid,position_bias,forward_high_order_price,forward_low_order_price,sell_rate,buy_rate,order_size,eemr_position,eemr_aep,eemr_reference_price,eemr_pnl,forward_high_pre_aep_adj,forward_low_pre_aep_adj,forward_ask_prices,forward_ask_sizes,forward_bid_prices,forward_bid_sizes
12.5,104128.4,104127.23316527816,14.452902937708284,104127.23316527816,-0.0,104627.23316527816,103627.23316527816,0.0,0.0,0.01,0,0,104127.23316527816,0,104627.23316527816,103627.23316527816,[104627.23316527816],[np.float64(0.01)],[103627.23316527816],[np.float64(0.01)]
14.30000000000291,104118.1,104120.38329131955,14.338225734429255,104120.38329131955,-0.0,104620.38329131955,103620.38329131955,0.0,0.0,0.01,0,0,104120.38329131955,0,104620.38329131955,103620.38329131955,[104620.38329131955],[np.float64(0.01)],[103620.38329131955],[np.float64(0.01)]
10.19999999999709,104128.1,104126.1708228299,11.234556433605132,104126.1708228299,-0.0,104626.1708228299,103626.1708228299,0.0,0.0,0.01,0,0,104126.1708228299,0,104626.1708228299,103626.1708228299,[104626.1708228299],[np.float64(0.01)],[103626.1708228299],[np.float64(0.01)]
13.19999999999709,104141.2,104137.44270570746,12.708639108399101,104137.44270570746,-0.0,104637.44270570746,103637.44270570746,0.0,0.0,0.01,0,0,104137.44270570746,0,104637.44270570746,103637.44270570746,[104637.44270570746],[np.float64(0.01)],[103637.44270570746],[np.float64(0.01)]
12.60000000000582,104153.7,104149.63567642686,12.62715977710414,104149.63567642686,-0.0,104649.63567642686,103649.63567642686,0.0,0.0,0.01,0,0,104149.63567642686,0,104649.63567642686,103649.63567642686,[104649.63567642686],[np.float64(0.01)],[103649.63567642686],[np.float64(0.01)]
10.5,104164.1,104160.48391910673,11.031789944276035,104160.48391910673,-0.0,104660.48391910673,103660.48391910673,0.0,0.0,0.01,0,0,104160.48391910673,0,104660.48391910673,103660.48391910673,[104660.48391910673],[np.float64(0.01)],[103660.48391910673],[np.float64(0.01)]
14.099999999991269,104178.1,104173.69597977669,13.33294748606246,104173.69597977669,-0.0,104673.69597977669,103673.69597977669,0.0,0.0,0.01,0,0,104173.69597977669,0,104673.69597977669,103673.69597977669,[104673.69597977669],[np.float64(0.01)],[103673.69597977669],[np.float64(0.01)]
11.89999999999418,104166.4,104168.22399494416,12.258236871511249,104168.22399494416,-0.0,104668.22399494416,103668.22399494416,0.0,0.0,0.01,0,0,104168.22399494416,0,104668.22399494416,103668.22399494416,[104668.22399494416],[np.float64(0.01)],[103668.22399494416],[np.float64(0.01)]
15.599999999991269,104150.9,104155.23099873602,14.764559217871264,104155.23099873602,-0.0,104655.23099873602,103655.23099873602,0.0,0.0,0.01,0,0,104155.23099873602,0,104655.23099873602,103655.23099873602,[104655.23099873602],[np.float64(0.01)],[103655.23099873602],[np.float64(0.01)]
10.39999999999418,104140.6,104144.25774968401,11.491139804463451,104144.25774968401,-0.0,104644.25774968401,103644.25774968401,0.0,0.0,0.01,0,0,104144.25774968401,0,104644.25774968401,103644.25774968401,[104644.25774968401],[np.float64(0.01)],[103644.25774968401],[np.float64(0.01)]
25.89999999999418,104161.1,104156.88943742102,22.297784951111495,104156.88943742102,-0.0,104656.88943742102,103656.88943742102,0.0,0.0,0.01,0,0,104156.88943742102,0,104656.88943742102,103656.88943742102,[104656.88943742102],[np.float64(0.01)],[103656.88943742102],[np.float64(0.01)]
14.19999999999709,104150.1,104151.79735935526,16.22444623777569,104151.79735935526,-0.0,104651.79735935526,103651.79735935526,0.0,0.0,0.01,0,0,104151.79735935526,0,104651.79735935526,103651.79735935526,[104651.79735935526],[np.float64(0.01)],[103651.79735935526],[np.float64(0.01)]
12.60000000000582,104137.6,104141.14933983883,13.50611155944829,104141.14933983883,-0.0,104641.14933983883,103641.14933983883,0.0,0.0,0.01,0,0,104141.14933983883,0,104641.14933983883,103641.14933983883,[104641.14933983883],[np.float64(0.01)],[103641.14933983883],[np.float64(0.01)]
15.10000000000582,104122.6,104127.23733495972,14.701527889866437,104127.23733495972,-0.0,104627.23733495972,103627.23733495972,0.0,0.0,0.01,0,0,104127.23733495972,0,104627.23733495972,103627.23733495972,[104627.23733495972],[np.float64(0.01)],[103627.23733495972],[np.float64(0.01)]
15.0,104135.2,104133.20933373993,14.92538197246661,104133.20933373993,-0.0,104633.20933373993,103633.20933373993,0.0,0.0,0.01,0,0,104133.20933373993,0,104633.20933373993,103633.20933373993,[104633.20933373993],[np.float64(0.01)],[103633.20933373993],[np.float64(0.01)]
10.10000000000582,104145.2,104142.20233343498,11.306345493121018,104142.20233343498,-0.0,104642.20233343498,103642.20233343498,0.0,0.0,0.01,0,0,104142.20233343498,0,104642.20233343498,103642.20233343498,[104642.20233343498],[np.float64(0.01)],[103642.20233343498],[np.float64(0.01)]
17.59999999999127,104157.5,104153.67558335874,16.026586373273705,104153.67558335874,-0.0,104653.67558335874,103653.67558335874,0.0,0.0,0.01,0,0,104153.67558335874,0,104653.67558335874,103653.67558335874,[104653.67558335874],[np.float64(0.01)],[103653.67558335874],[np.float64(0.01)]
19.60000000000582,104144.6,104146.8688958397,18.70664659332279,104146.8688958397,-0.0,104646.8688958397,103646.8688958397,0.0,0.0,0.01,0,0,104146.8688958397,0,104646.8688958397,103646.8688958397,[104646.8688958397],[np.float64(0.01)],[103646.8688958397],[np.float64(0.01)]
12.60000000000582,104132.1,104135.79222395993,14.126661648335062,104135.79222395993,-0.0,104635.79222395993,103635.79222395993,0.0,0.0,0.01,0,0,104135.79222395993,0,104635.79222395993,103635.79222395993,[104635.79222395993],[np.float64(0.01)],[103635.79222395993],[np.float64(0.01)]
19.30000000000291,104119.9,104123.87305598997,18.006665412085948,104123.87305598997,-0.0,104623.87305598997,103623.87305598997,0.0,0.0,0.01,0,0,104123.87305598997,0,104623.87305598997,103623.87305598997,[104623.87305598997],[np.float64(0.01)],[103623.87305598997],[np.float64(0.01)]
10.299999999988358,104109.7,104113.24326399749,12.226666353012757,104113.24326399749,-0.0,104613.24326399749,103613.24326399749,0.0,0.0,0.01,0,0,104113.24326399749,0,104613.24326399749,103613.24326399749,[104613.24326399749],[np.float64(0.01)],[103613.24326399749],[np.float64(0.01)]
