timestamp,trend_strength_value,trend_strength_ewma,trend_strength_double_ewma,trend_strength_double_ewma_slope,buildup_in_progress,reduction_in_progress,buildup_step_size,reduction_step_size,position_multiplier,target_position,slope_sign_count,trend_status
2025-05-12 13:33:27.992,1,0.0016391593173575821,-8.1077690086093e-05,2.918907129382354e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:28.772,-1,0.0011383397376989585,-8.071186485775752e-05,2.6166957451133264e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:30.692,-1,0.0006377705678301641,-8.049632012795118e-05,2.3147256921156172e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:31.332,1,0.0011374516825461939,-8.013093572714897e-05,2.3129968226558866e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:33.263,1,0.0016368829567048658,-7.961583155941942e-05,2.611268989082804e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:33.932,-1,0.0011360645152265684,-7.925112745538367e-05,2.909302190827058e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:34.812,-1,0.0006354964829690102,-7.903670317225636e-05,3.2070965743195847e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:37.133,-1,0.00013517873472758076,-7.897243854088641e-05,3.204652285910051e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:38.023,-1,-0.00036488885463972797,-7.905821346571607e-05,2.902209471866807e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:39.795,-1,-0.000864706410212353,-7.929390792474003e-05,2.3000081313770295e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:39.892,-1,-0.0013642740570071919,-7.967940196946472e-05,1.398288116628282e-07,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:41.342,-1,-0.0018635919199786334,-8.021457572486741e-05,4.9728913289010735e-08,False,False,1,1,1,0.01,2,None
2025-05-12 13:33:42.413,-1,-0.002362660124018589,-8.089930938935546e-05,-4.029892614042805e-08,False,True,1,1,0,0.0,0,Reduction
2025-05-12 13:33:42.822,1,-0.001861478793956635,-8.143348323472558e-05,-1.3025475075766112e-07,False,False,1,1,0,0.0,-1,None
2025-05-12 13:33:43.292,-1,-0.0023605480545596017,-8.211721760612297e-05,-2.501386046703551e-07,True,False,1,1,1,-0.01,-2,BuildUp
2025-05-12 13:33:44.522,1,-0.0018593677805323772,-8.265039277500079e-05,-3.399265319617119e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:33:47.512,1,-0.0013584380966421663,-8.30331290861609e-05,-3.9964259139045347e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:33:48.892,-1,-0.0018577588775937901,-8.356554681071313e-05,-4.593108269826713e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:33:49.682,-1,-0.0023568299981549384,-8.424752614611632e-05,-5.189312680400256e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:33:51.803,1,-0.0018556515831559162,-8.477894736321921e-05,-5.485039438479181e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:01.372,1,-0.0013547237573643934,-8.515993080621952e-05,-5.480528836754805e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:01.523,1,-0.0008540463954857663,-8.539059674562337e-05,-5.176021020755956e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:02.693,-1,-0.0013536193722879684,-8.577106537828604e-05,-4.871755988930584e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:02.872,-1,-0.0018529425626017694,-8.630121682745303e-05,-4.86773359272745e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:03.473,-1,-0.0023520160913204136,-8.698093128980083e-05,-4.863713683677867e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:06.122,1,-0.0018508400832748088,-8.751008903539628e-05,-4.859696260395492e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:07.052,1,-0.0013499146632332266,-8.788881040765558e-05,-4.855681321494686e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:09.523,-1,-0.001849239705901555,-8.84172156763037e-05,-4.851668865590571e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:10.483,-1,-0.0023483150860485495,-8.90951850374153e-05,-4.847658891298973e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:14.342,1,-0.0018471409285055803,-8.962259876045569e-05,-4.843651397236478e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:17.446,-1,-0.0023462173580412722,-9.029957718823985e-05,-5.139646382020329e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:18.962,-1,-0.002845044249362197,-9.112600058989194e-05,-5.735403844268571e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:22.152,1,-0.002343621727237571,-9.180174930788616e-05,-6.030683929600123e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:22.752,1,-0.0018424499163740074,-9.232694375800595e-05,-6.025726930552913e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:25.243,1,-0.0013415286914158755,-9.270170428230326e-05,-5.720772992502425e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:31.262,1,-0.0008408579270702226,-9.29261511491396e-05,-5.416062113743325e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:32.123,1,-0.00034043749810674267,-9.300040455322688e-05,-5.111594145571296e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:36.193,1,0.0001597327206422556,-9.292458461566823e-05,-4.5073689393645356e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:40.625,-1,-0.0003403471457180104,-9.299881138399892e-05,-3.9036263465836275e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:42.063,-1,-0.0008401769721450964,-9.322296483222722e-05,-3.600366071771535e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:50.893,-1,-0.0013397568836589688,-9.35969250078752e-05,-3.29734781963535e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:55.211,1,-0.0008390870052171944,-9.382057203193796e-05,-2.6945714420460244e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:34:58.966,-1,-0.0013386674617145307,-9.41940260988427e-05,-2.392276790956542e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:00.453,-1,-0.0018379981279836185,-9.471716732940808e-05,-2.390223571402137e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:01.713,-1,-0.002337079128919572,-9.538987591788505e-05,-2.68817163558179e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:02.622,-1,-0.002835910589355057,-9.621203213191611e-05,-3.28588098277651e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:02.803,-1,-0.0033344926340603247,-9.718351631249452e-05,-4.183111759267636e-07,False,False,1,1,1,-0.01,-2,None
2025-05-12 13:35:03.972,-1,-0.0038328253877432396,-9.830420887392362e-05,-5.37962425825539e-07,False,False,1,1,1,-0.01,-2,None
