timestamp,trend_strength_value,trend_strength_ewma,trend_strength_double_ewma,trend_strength_double_ewma_slope,buildup_in_progress,reduction_in_progress,buildup_step_size,reduction_step_size,position_multiplier,target_position,slope_sign_count,trend_status
2025-05-12 13:40:50.023,1,,,,,,,,,,,
2025-05-12 13:40:55.002,-1,,,,,,,,,,,
2025-05-12 13:41:00.802,1,,,,,,,,,,,
2025-05-12 13:41:01.532,1,,,,,,,,,,,
2025-05-12 13:41:02.162,1,,,,,,,,,,,
2025-05-12 13:41:05.962,-1,,,,,,,,,,,
2025-05-12 13:41:07.972,-1,,,,,,,,,,,
2025-05-12 13:41:16.143,1,,,,,,,,,,,
2025-05-12 13:41:21.753,-1,,,,,,,,,,,
2025-05-12 13:41:26.562,-1,,,,,,,,,,,
2025-05-12 13:41:30.623,-1,,,,,,,,,,,
2025-05-12 13:41:32.603,-1,,,,,,,,,,,
2025-05-12 13:41:35.852,-1,,,,,,,,,,,
2025-05-12 13:41:39.722,1,,,,,,,,,,,
2025-05-12 13:41:45.322,1,,,,,,,,,,,
2025-05-12 13:41:48.572,-1,,,,,,,,,,,
2025-05-12 13:41:59.962,-1,,,,,,,,,,,
2025-05-12 13:42:00.792,-1,,,,,,,,,,,
2025-05-12 13:42:02.713,-1,,,,,,,,,,,
2025-05-12 13:42:03.023,-1,,,,,,,,,,,
2025-05-12 13:42:06.293,-1,,,,,,,,,,,
2025-05-12 13:42:06.632,-1,,,,,,,,,,,
2025-05-12 13:42:06.933,-1,,,,,,,,,,,
2025-05-12 13:42:09.393,-1,,,,,,,,,,,
2025-05-12 13:42:13.262,-1,,,,,,,,,,,
2025-05-12 13:42:15.473,-1,,,,,,,,,,,
2025-05-12 13:42:15.652,-1,,,,,,,,,,,
2025-05-12 13:42:16.416,-1,,,,,,,,,,,
2025-05-12 13:42:16.466,-1,,,,,,,,,,,
2025-05-12 13:42:18.022,1,,,,,,,,,,,
2025-05-12 13:42:18.292,1,,,,,,,,,,,
2025-05-12 13:42:19.382,-1,,,,,,,,,,,
2025-05-12 13:42:24.112,-1,,,,,,,,,,,
2025-05-12 13:42:25.912,1,,,,,,,,,,,
2025-05-12 13:42:27.172,-1,,,,,,,,,,,
2025-05-12 13:42:31.192,-1,,,,,,,,,,,
2025-05-12 13:42:34.062,1,,,,,,,,,,,
2025-05-12 13:42:39.902,-1,,,,,,,,,,,
2025-05-12 13:42:42.162,-1,,,,,,,,,,,
2025-05-12 13:42:43.672,-1,,,,,,,,,,,
2025-05-12 13:42:46.152,1,,,,,,,,,,,
2025-05-12 13:42:58.652,1,,,,,,,,,,,
2025-05-12 13:42:58.912,1,,,,,,,,,,,
2025-05-12 13:43:05.342,-1,,,,,,,,,,,
2025-05-12 13:43:06.853,1,,,,,,,,,,,
2025-05-12 13:43:16.463,1,,,,,,,,,,,
2025-05-12 13:43:18.672,1,,,,,,,,,,,
2025-05-12 13:43:19.916,-1,,,,,,,,,,,
2025-05-12 13:43:22.152,-1,,,,,,,,,,,
2025-05-12 13:43:22.673,-1,,,,,,,,,,,
2025-05-12 13:43:23.297,1,,,,,,,,,,,
2025-05-12 13:43:23.563,1,,,,,,,,,,,
2025-05-12 13:43:25.052,-1,,,,,,,,,,,
2025-05-12 13:43:30.142,1,,,,,,,,,,,
2025-05-12 13:43:37.463,1,,,,,,,,,,,
2025-05-12 13:43:37.832,1,,,,,,,,,,,
2025-05-12 13:43:42.716,1,,,,,,,,,,,
2025-05-12 13:43:42.768,1,,,,,,,,,,,
2025-05-12 13:43:53.552,-1,,,,,,,,,,,
2025-05-12 13:44:02.432,1,,,,,,,,,,,
2025-05-12 13:44:07.132,-1,,,,,,,,,,,
2025-05-12 13:44:08.443,-1,,,,,,,,,,,
2025-05-12 13:44:28.102,1,,,,,,,,,,,
2025-05-12 13:44:29.102,1,,,,,,,,,,,
2025-05-12 13:44:38.102,-1,,,,,,,,,,,
2025-05-12 13:44:38.153,-1,,,,,,,,,,,
2025-05-12 13:44:40.132,1,,,,,,,,,,,
2025-05-12 13:44:46.552,-1,,,,,,,,,,,
2025-05-12 13:44:52.503,1,,,,,,,,,,,
2025-05-12 13:45:02.643,1,,,,,,,,,,,
2025-05-12 13:45:05.213,-1,,,,,,,,,,,
2025-05-12 13:45:10.722,1,,,,,,,,,,,
2025-05-12 13:45:16.122,1,,,,,,,,,,,
2025-05-12 13:45:17.572,-1,,,,,,,,,,,
2025-05-12 13:45:19.492,1,,,,,,,,,,,
2025-05-12 13:45:22.102,1,,,,,,,,,,,
2025-05-12 13:45:31.782,1,,,,,,,,,,,
2025-05-12 13:45:33.893,1,,,,,,,,,,,
2025-05-12 13:45:34.703,1,,,,,,,,,,,
2025-05-12 13:45:41.123,-1,,,,,,,,,,,
2025-05-12 13:45:42.102,-1,,,,,,,,,,,
2025-05-12 13:45:42.742,1,,,,,,,,,,,
2025-05-12 13:45:43.602,1,,,,,,,,,,,
2025-05-12 13:45:48.642,-1,,,,,,,,,,,
2025-05-12 13:45:51.862,-1,,,,,,,,,,,
2025-05-12 13:45:52.073,-1,,,,,,,,,,,
2025-05-12 13:45:53.573,-1,,,,,,,,,,,
2025-05-12 13:45:58.783,1,,,,,,,,,,,
2025-05-12 13:46:01.592,1,,,,,,,,,,,
2025-05-12 13:46:02.513,1,,,,,,,,,,,
2025-05-12 13:46:03.662,1,,,,,,,,,,,
2025-05-12 13:46:06.552,-1,,,,,,,,,,,
2025-05-12 13:46:06.922,1,,,,,,,,,,,
2025-05-12 13:46:08.322,1,,,,,,,,,,,
2025-05-12 13:46:10.902,-1,,,,,,,,,,,
2025-05-12 13:46:16.083,-1,,,,,,,,,,,
2025-05-12 13:46:20.162,1,,,,,,,,,,,
2025-05-12 13:46:22.712,1,,,,,,,,,,,
2025-05-12 13:46:25.214,-1,,,,,,,,,,,
2025-05-12 13:46:30.283,-1,,,,,,,,,,,
2025-05-12 13:46:31.902,-1,,,,,,,,,,,
2025-05-12 13:46:35.052,-1,,,,,,,,,,,
2025-05-12 13:46:40.882,1,,,,,,,,,,,
2025-05-12 13:46:41.542,1,,,,,,,,,,,
2025-05-12 13:46:47.392,1,,,,,,,,,,,
2025-05-12 13:46:47.443,1,,,,,,,,,,,
2025-05-12 13:46:52.792,-1,,,,,,,,,,,
2025-05-12 13:46:53.072,-1,,,,,,,,,,,
2025-05-12 13:47:01.842,1,,,,,,,,,,,
2025-05-12 13:47:07.092,1,,,,,,,,,,,
2025-05-12 13:47:13.162,-1,,,,,,,,,,,
2025-05-12 13:47:21.022,-1,,,,,,,,,,,
2025-05-12 13:47:23.502,1,,,,,,,,,,,
2025-05-12 13:47:26.152,1,,,,,,,,,,,
2025-05-12 13:47:30.002,1,,,,,,,,,,,
2025-05-12 13:47:48.542,-1,,,,,,,,,,,
2025-05-12 13:48:05.802,-1,,,,,,,,,,,
2025-05-12 13:48:11.572,-1,,,,,,,,,,,
2025-05-12 13:48:14.052,1,,,,,,,,,,,
2025-05-12 13:48:16.492,-1,,,,,,,,,,,
2025-05-12 13:48:16.664,-1,,,,,,,,,,,
2025-05-12 13:48:18.122,-1,,,,,,,,,,,
2025-05-12 13:48:21.392,1,,,,,,,,,,,
2025-05-12 13:48:30.473,-1,,,,,,,,,,,
2025-05-12 13:48:32.372,-1,,,,,,,,,,,
2025-05-12 13:48:38.172,1,,,,,,,,,,,
2025-05-12 13:48:38.232,1,,,,,,,,,,,
2025-05-12 13:48:41.172,-1,,,,,,,,,,,
2025-05-12 13:48:43.202,-1,,,,,,,,,,,
2025-05-12 13:48:48.682,1,,,,,,,,,,,
2025-05-12 13:48:50.812,1,,,,,,,,,,,
2025-05-12 13:48:56.572,-1,,,,,,,,,,,
2025-05-12 13:49:00.282,1,,,,,,,,,,,
2025-05-12 13:49:00.922,1,,,,,,,,,,,
2025-05-12 13:49:10.693,1,,,,,,,,,,,
2025-05-12 13:49:11.862,-1,,,,,,,,,,,
2025-05-12 13:49:13.792,-1,,,,,,,,,,,
2025-05-12 13:49:22.422,1,,,,,,,,,,,
2025-05-12 13:49:25.874,1,,,,,,,,,,,
2025-05-12 13:49:27.992,-1,,,,,,,,,,,
2025-05-12 13:49:34.403,1,,,,,,,,,,,
2025-05-12 13:49:35.612,1,,,,,,,,,,,
2025-05-12 13:49:42.082,1,,,,,,,,,,,
2025-05-12 13:49:50.962,1,,,,,,,,,,,
2025-05-12 13:49:56.432,1,,,,,,,,,,,
2025-05-12 13:49:58.382,1,,,,,,,,,,,
2025-05-12 13:49:58.725,1,,,,,,,,,,,
2025-05-12 13:50:08.063,1,,,,,,,,,,,
2025-05-12 13:50:08.984,1,,,,,,,,,,,
2025-05-12 13:50:13.392,1,,,,,,,,,,,
2025-05-12 13:50:16.822,1,,,,,,,,,,,
2025-05-12 13:50:18.015,1,,,,,,,,,,,
2025-05-12 13:50:18.066,1,,,,,,,,,,,
2025-05-12 13:50:18.066,1,,,,,,,,,,,
2025-05-12 13:50:19.022,1,,,,,,,,,,,
2025-05-12 13:50:20.132,-1,,,,,,,,,,,
2025-05-12 13:50:21.122,-1,,,,,,,,,,,
2025-05-12 13:50:21.772,-1,,,,,,,,,,,
2025-05-12 13:50:22.382,-1,,,,,,,,,,,
2025-05-12 13:50:27.002,1,,,,,,,,,,,
2025-05-12 13:50:27.242,1,,,,,,,,,,,
2025-05-12 13:50:40.382,1,,,,,,,,,,,
2025-05-12 13:50:43.752,-1,,,,,,,,,,,
2025-05-12 13:50:48.152,1,,,,,,,,,,,
2025-05-12 13:50:50.144,1,,,,,,,,,,,
2025-05-12 13:50:54.504,-1,,,,,,,,,,,
2025-05-12 13:50:55.304,-1,,,,,,,,,,,
2025-05-12 13:50:56.174,1,,,,,,,,,,,
2025-05-12 13:50:59.482,-1,,,,,,,,,,,
2025-05-12 13:51:06.204,1,,,,,,,,,,,
2025-05-12 13:51:07.458,1,,,,,,,,,,,
2025-05-12 13:51:07.734,1,,,,,,,,,,,
2025-05-12 13:51:12.883,1,,,,,,,,,,,
2025-05-12 13:51:16.034,1,,,,,,,,,,,
2025-05-12 13:51:16.679,1,,,,,,,,,,,
2025-05-12 13:51:16.729,1,,,,,,,,,,,
2025-05-12 13:51:16.729,1,,,,,,,,,,,
2025-05-12 13:51:24.944,-1,,,,,,,,,,,
2025-05-12 13:51:32.014,1,,,,,,,,,,,
2025-05-12 13:51:41.254,1,,,,,,,,,,,
2025-05-12 13:51:42.694,1,,,,,,,,,,,
2025-05-12 13:51:49.484,1,,,,,,,,,,,
2025-05-12 13:51:53.494,-1,,,,,,,,,,,
2025-05-12 13:51:59.994,1,,,,,,,,,,,
2025-05-12 13:52:01.520,1,,,,,,,,,,,
2025-05-12 13:52:01.570,1,,,,,,,,,,,
2025-05-12 13:52:01.884,1,,,,,,,,,,,
2025-05-12 13:52:03.263,-1,,,,,,,,,,,
2025-05-12 13:52:05.114,1,,,,,,,,,,,
2025-05-12 13:52:05.266,1,,,,,,,,,,,
2025-05-12 13:52:06.634,1,,,,,,,,,,,
2025-05-12 13:52:12.743,-1,,,,,,,,,,,
2025-05-12 13:52:13.584,-1,,,,,,,,,,,
2025-05-12 13:52:14.434,-1,,,,,,,,,,,
2025-05-12 13:52:14.844,-1,,,,,,,,,,,
2025-05-12 13:52:15.944,1,,,,,,,,,,,
2025-05-12 13:52:17.544,1,,,,,,,,,,,
