timestamp,central_price,ewma_price,ewma_deviation,forward_mid,position_bias,forward_high_order_price,forward_low_order_price,prev_target_position,target_position,aep_adjustment_high,aep_adjustment_low,avg_entry_price,bar_height,sell_rate,buy_rate,sell_trade,sell_trade_price,buy_trade,buy_trade_price
2025-05-12 13:30:00.589,,104127.26124485,14.9401314,104127.26124485,0.0,104627.26124485,103627.2612,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:00.738,,104137.79031121,11.91003285,104137.79031121,0.0,104637.79031121,103637.7903,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:00.969,,104150.0225778,12.57750821,104150.0225778,0.0,104650.0225778,103650.0226,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:01.459,,104141.83064445,14.39437705,104141.83064445,0.0,104641.83064445,103641.8306,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:01.599,,104123.73266111,19.64859426,104123.73266111,0.0,104623.73266111,103623.7327,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:02.789,,104127.23316528,14.13714857,104127.23316528,0.0,104627.23316528,103627.2332,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:03.429,,104120.38329132,14.10928714,104120.38329132,0.0,104620.38329132,103620.3833,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:04.359,,104126.17082283,11.02732179,104126.17082283,0.0,104626.17082283,103626.1708,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:05.349,,104137.44270571,12.58183045,104137.44270571,0.0,104637.44270571,103637.4427,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:05.489,,104149.63567643,12.52045761,104149.63567643,0.0,104649.63567643,103649.6357,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:06.129,,104160.48391911,10.9301144,104160.48391911,0.0,104660.48391911,103660.4839,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:06.279,,104173.69597978,13.2325286,104173.69597978,0.0,104673.69597978,103673.696,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:06.559,,104168.22399494,12.08313215,104168.22399494,0.0,104668.22399494,103668.224,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:06.689,,104155.23099874,14.64578304,104155.23099874,0.0,104655.23099874,103655.231,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:07.739,,104144.25774968,11.38644576,104144.25774968,0.0,104644.25774968,103644.2577,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:08.709,,104156.88943742,21.52161144,104156.88943742,0.0,104656.88943742,103656.8894,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:12.129,,104151.79735936,15.88040286,104151.79735936,0.0,104651.79735936,103651.7974,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
