timestamp,ewma_price,ewma_deviation,forward_mid,position_bias,forward_high_order_price,forward_low_order_price,central_price,prev_target_position,target_position,aep_adjustment_high,aep_adjustment_low,avg_entry_price,bar_height,sell_rate,buy_rate,sell_trade,sell_trade_price,buy_trade,buy_trade_price
2025-05-12 13:25:20.477,104262.05,10.5,104262.05,0.0,104762.05,103762.05,,,,,,,,,,,,,
2025-05-12 13:25:20.477,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:25:20.477,,,,,,103762.05,,,,,,,,,,,,,
2025-05-12 13:25:59.930,104271.9125,19.95,104271.9125,0.0,104771.9125,103771.9125,,,,,,,,,,,,,
2025-05-12 13:25:59.930,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:25:59.931,,,,,,103771.9125,,,,,,,,,,,,,
2025-05-12 13:26:01.128,104282.778125,13.3875,104282.778125,0.0,104782.778125,103782.778125,,,,,,,,,,,,,
2025-05-12 13:26:01.128,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:26:01.129,,,,,,103782.7781,,,,,,,,,,,,,
2025-05-12 13:26:10.278,104275.59453125,16.396875,104275.59453125,0.0,104775.59453125,103775.59453125,,,,,,,,,,,,,
2025-05-12 13:26:10.278,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:26:10.278,,,,,,103775.5945,,,,,,,,,,,,,
2025-05-12 13:26:12.128,104264.12363281,13.77421875,104264.12363281,0.0,104764.12363281,103764.12363281,,,,,,,,,,,,,
2025-05-12 13:26:12.128,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:26:12.128,,,,,,103764.1236,,,,,,,,,,,,,
2025-05-12 13:26:13.258,104270.1809082,12.36855469,104270.1809082,0.0,104770.1809082,103770.1809082,,,,,,,,,,,,,
2025-05-12 13:26:13.258,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:26:13.258,,,,,,103770.1809,,,,,,,,,,,,,
2025-05-12 13:26:13.938,104283.69522705,15.09213867,104283.69522705,0.0,104783.69522705,103783.69522705,,,,,,,,,,,,,
2025-05-12 13:26:13.938,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:26:13.938,,,,,,103783.6952,,,,,,,,,,,,,
2025-05-12 13:26:23.038,104295.84880676,12.54803467,104295.84880676,0.0,104795.84880676,103795.84880676,,,,,,,,,,,,,
2025-05-12 13:26:23.038,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:26:23.038,,,,,,103795.8488,,,,,,,,,,,,,
2025-05-12 13:26:31.529,104311.11220169,15.36200867,104311.11220169,0.0,104811.11220169,103811.11220169,,,,,,,,,,,,,
2025-05-12 13:26:31.529,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:26:31.529,,,,,,103811.1122,,,,,,,,,,,,,
2025-05-12 13:26:41.929,104322.57805042,11.49050217,104322.57805042,0.0,104822.57805042,103822.57805042,,,,,,,,,,,,,
2025-05-12 13:26:41.929,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:26:41.929,,,,,,103822.5781,,,,,,,,,,,,,
2025-05-12 13:26:57.270,104334.36951261,12.24762554,104334.36951261,0.0,104834.36951261,103834.36951261,,,,,,,,,,,,,
2025-05-12 13:26:57.270,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:26:57.270,,,,,,103834.3695,,,,,,,,,,,,,
2025-05-12 13:27:33.598,104328.39237815,15.36190639,104328.39237815,0.0,104828.39237815,103828.39237815,,,,,,,,,,,,,
2025-05-12 13:27:33.598,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:27:33.598,,,,,,103828.3924,,,,,,,,,,,,,
2025-05-12 13:27:36.838,104334.54809454,11.4904766,104334.54809454,0.0,104834.54809454,103834.54809454,,,,,,,,,,,,,
2025-05-12 13:27:36.838,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:27:36.838,,,,,,103834.5481,,,,,,,,,,,,,
2025-05-12 13:27:41.559,104328.13702363,14.42261915,104328.13702363,0.0,104828.13702363,103828.13702363,,,,,,,,,,,,,
2025-05-12 13:27:41.559,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:27:41.559,,,,,,103828.137,,,,,,,,,,,,,
2025-05-12 13:27:42.328,104318.65925591,11.48065479,104318.65925591,0.0,104818.65925591,103818.65925591,,,,,,,,,,,,,
2025-05-12 13:27:42.328,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:27:42.328,,,,,,103818.6593,,,,,,,,,,,,,
2025-05-12 13:27:58.688,104306.01481398,17.1201637,104306.01481398,0.0,104806.01481398,103806.01481398,,,,,,,,,,,,,
2025-05-12 13:27:58.688,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:27:58.688,,,,,,103806.0148,,,,,,,,,,,,,
2025-05-12 13:28:01.048,104291.67870349,15.45504092,104291.67870349,0.0,104791.67870349,103791.67870349,,,,,,,,,,,,,
2025-05-12 13:28:01.048,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:28:01.048,,,,,,103791.6787,,,,,,,,,,,,,
2025-05-12 13:28:40.688,104276.69467587,16.01376023,104276.69467587,0.0,104776.69467587,103776.69467587,,,,,,,,,,,,,
2025-05-12 13:28:40.688,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:28:40.688,,,,,,103776.6947,,,,,,,,,,,,,
2025-05-12 13:28:53.409,104263.49866897,13.45344006,104263.49866897,0.0,104763.49866897,103763.49866897,,,,,,,,,,,,,
2025-05-12 13:28:53.409,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:28:53.409,,,,,,103763.4987,,,,,,,,,,,,,
2025-05-12 13:28:55.728,104247.52466724,16.03836001,104247.52466724,0.0,104747.52466724,103747.52466724,,,,,,,,,,,,,
2025-05-12 13:28:55.728,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:28:55.728,,,,,,103747.5247,,,,,,,,,,,,,
2025-05-12 13:29:06.299,104233.78116681,19.90959,104233.78116681,0.0,104733.78116681,103733.78116681,,,,,,,,,,,,,
2025-05-12 13:29:06.299,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:06.299,,,,,,103733.7812,,,,,,,,,,,,,
2025-05-12 13:29:21.049,104216.0202917,19.3023975,104216.0202917,0.0,104716.0202917,103716.0202917,,,,,,,,,,,,,
2025-05-12 13:29:21.049,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:21.049,,,,,,103716.0203,,,,,,,,,,,,,
2025-05-12 13:29:23.088,104204.08007293,12.32559938,104204.08007293,0.0,104704.08007293,103704.08007293,,,,,,,,,,,,,
2025-05-12 13:29:23.088,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:23.088,,,,,,103704.0801,,,,,,,,,,,,,
2025-05-12 13:29:24.848,104193.07001823,11.10639984,104193.07001823,0.0,104693.07001823,103693.07001823,,,,,,,,,,,,,
2025-05-12 13:29:24.848,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:24.848,,,,,,103693.07,,,,,,,,,,,,,
2025-05-12 13:29:27.768,104180.64250456,12.45159996,104180.64250456,0.0,104680.64250456,103680.64250456,,,,,,,,,,,,,
2025-05-12 13:29:27.768,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:27.768,,,,,,103680.6425,,,,,,,,,,,,,
2025-05-12 13:29:28.848,104169.73562614,13.31289999,104169.73562614,0.0,104669.73562614,103669.73562614,,,,,,,,,,,,,
2025-05-12 13:29:28.848,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:28.848,,,,,,103669.7356,,,,,,,,,,,,,
2025-05-12 13:29:33.050,104155.75890653,14.578225,104155.75890653,0.0,104655.75890653,103655.75890653,,,,,,,,,,,,,
2025-05-12 13:29:33.050,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:33.050,,,,,,103655.7589,,,,,,,,,,,,,
2025-05-12 13:29:33.184,104144.01472663,11.89455625,104144.01472663,0.0,104644.01472663,103644.01472663,,,,,,,,,,,,,
2025-05-12 13:29:33.184,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:33.184,,,,,,103644.0147,,,,,,,,,,,,,
2025-05-12 13:29:43.108,104133.57868166,10.47363906,104133.57868166,0.0,104633.57868166,103633.57868166,,,,,,,,,,,,,
2025-05-12 13:29:43.108,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:43.108,,,,,,103633.5787,,,,,,,,,,,,,
2025-05-12 13:29:43.409,104122.71967041,10.86840977,104122.71967041,0.0,104622.71967041,103622.71967041,,,,,,,,,,,,,
2025-05-12 13:29:43.409,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:43.409,,,,,,103622.7197,,,,,,,,,,,,,
2025-05-12 13:29:44.098,104112.2799176,10.44210244,104112.2799176,0.0,104612.2799176,103612.2799176,,,,,,,,,,,,,
2025-05-12 13:29:44.098,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:44.098,,,,,,103612.2799,,,,,,,,,,,,,
2025-05-12 13:29:46.288,104117.8449794,10.86052561,104117.8449794,0.0,104617.8449794,103617.8449794,,,,,,,,,,,,,
2025-05-12 13:29:46.288,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:29:46.288,,,,,,103617.845,,,,,,,,,,,,,
2025-05-12 13:30:00.588,104127.26124485,14.9401314,104127.26124485,0.0,104627.26124485,103627.26124485,,,,,,,,,,,,,
2025-05-12 13:30:00.588,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:00.588,,,,,,103627.2612,,,,,,,,,,,,,
2025-05-12 13:30:00.738,104137.79031121,11.91003285,104137.79031121,0.0,104637.79031121,103637.79031121,,,,,,,,,,,,,
2025-05-12 13:30:00.738,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:00.738,,,,,,103637.7903,,,,,,,,,,,,,
2025-05-12 13:30:00.969,104150.0225778,12.57750821,104150.0225778,0.0,104650.0225778,103650.0225778,,,,,,,,,,,,,
2025-05-12 13:30:00.969,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:00.969,,,,,,103650.0226,,,,,,,,,,,,,
2025-05-12 13:30:01.458,104141.83064445,14.39437705,104141.83064445,0.0,104641.83064445,103641.83064445,,,,,,,,,,,,,
2025-05-12 13:30:01.458,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:01.458,,,,,,103641.8306,,,,,,,,,,,,,
2025-05-12 13:30:01.598,104123.73266111,19.64859426,104123.73266111,0.0,104623.73266111,103623.73266111,,,,,,,,,,,,,
2025-05-12 13:30:01.598,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:01.598,,,,,,103623.7327,,,,,,,,,,,,,
2025-05-12 13:30:02.788,104127.23316528,14.13714857,104127.23316528,0.0,104627.23316528,103627.23316528,,,,,,,,,,,,,
2025-05-12 13:30:02.788,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:02.788,,,,,,103627.2332,,,,,,,,,,,,,
2025-05-12 13:30:03.428,104120.38329132,14.10928714,104120.38329132,0.0,104620.38329132,103620.38329132,,,,,,,,,,,,,
2025-05-12 13:30:03.428,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:03.428,,,,,,103620.3833,,,,,,,,,,,,,
2025-05-12 13:30:04.358,104126.17082283,11.02732179,104126.17082283,0.0,104626.17082283,103626.17082283,,,,,,,,,,,,,
2025-05-12 13:30:04.358,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:04.358,,,,,,103626.1708,,,,,,,,,,,,,
2025-05-12 13:30:05.348,104137.44270571,12.58183045,104137.44270571,0.0,104637.44270571,103637.44270571,,,,,,,,,,,,,
2025-05-12 13:30:05.348,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:05.348,,,,,,103637.4427,,,,,,,,,,,,,
2025-05-12 13:30:05.488,104149.63567643,12.52045761,104149.63567643,0.0,104649.63567643,103649.63567643,,,,,,,,,,,,,
2025-05-12 13:30:05.488,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:05.488,,,,,,103649.6357,,,,,,,,,,,,,
2025-05-12 13:30:06.129,104160.48391911,10.9301144,104160.48391911,0.0,104660.48391911,103660.48391911,,,,,,,,,,,,,
2025-05-12 13:30:06.129,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:06.129,,,,,,103660.4839,,,,,,,,,,,,,
2025-05-12 13:30:06.278,104173.69597978,13.2325286,104173.69597978,0.0,104673.69597978,103673.69597978,,,,,,,,,,,,,
2025-05-12 13:30:06.278,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:06.278,,,,,,103673.696,,,,,,,,,,,,,
2025-05-12 13:30:06.558,104168.22399494,12.08313215,104168.22399494,0.0,104668.22399494,103668.22399494,,,,,,,,,,,,,
2025-05-12 13:30:06.558,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:06.558,,,,,,103668.224,,,,,,,,,,,,,
2025-05-12 13:30:06.688,104155.23099874,14.64578304,104155.23099874,0.0,104655.23099874,103655.23099874,,,,,,,,,,,,,
2025-05-12 13:30:06.688,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:06.688,,,,,,103655.231,,,,,,,,,,,,,
2025-05-12 13:30:07.738,104144.25774968,11.38644576,104144.25774968,0.0,104644.25774968,103644.25774968,,,,,,,,,,,,,
2025-05-12 13:30:07.738,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:07.738,,,,,,103644.2577,,,,,,,,,,,,,
2025-05-12 13:30:08.709,104156.88943742,21.52161144,104156.88943742,0.0,104656.88943742,103656.88943742,,,,,,,,,,,,,
2025-05-12 13:30:08.709,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:08.709,,,,,,103656.8894,,,,,,,,,,,,,
2025-05-12 13:30:12.128,104151.79735936,15.88040286,104151.79735936,0.0,104651.79735936,103651.79735936,,,,,,,,,,,,,
2025-05-12 13:30:12.128,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:12.128,,,,,,103651.7974,,,,,,,,,,,,,
2025-05-12 13:30:14.038,104141.14933984,13.34510071,104141.14933984,0.0,104641.14933984,103641.14933984,,,,,,,,,,,,,
2025-05-12 13:30:14.038,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:14.038,,,,,,103641.1493,,,,,,,,,,,,,
2025-05-12 13:30:14.218,104127.23733496,14.58627518,104127.23733496,0.0,104627.23733496,103627.23733496,,,,,,,,,,,,,
2025-05-12 13:30:14.218,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:14.218,,,,,,103627.2373,,,,,,,,,,,,,
2025-05-12 13:30:15.878,104133.20933374,14.74656879,104133.20933374,0.0,104633.20933374,103633.20933374,,,,,,,,,,,,,
2025-05-12 13:30:15.878,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:15.878,,,,,,103633.2093,,,,,,,,,,,,,
2025-05-12 13:30:16.028,104142.20233343,11.1866422,104142.20233343,0.0,104642.20233343,103642.20233343,,,,,,,,,,,,,
2025-05-12 13:30:16.028,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:16.028,,,,,,103642.2023,,,,,,,,,,,,,
2025-05-12 13:30:18.928,104153.67558336,15.54666055,104153.67558336,0.0,104653.67558336,103653.67558336,,,,,,,,,,,,,
2025-05-12 13:30:18.928,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:18.928,,,,,,103653.6756,,,,,,,,,,,,,
2025-05-12 13:30:21.458,104146.86889584,18.43666514,104146.86889584,0.0,104646.86889584,103646.86889584,,,,,,,,,,,,,
2025-05-12 13:30:21.458,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:21.458,,,,,,103646.8689,,,,,,,,,,,,,
2025-05-12 13:30:22.619,104135.79222396,13.98416628,104135.79222396,0.0,104635.79222396,103635.79222396,,,,,,,,,,,,,
2025-05-12 13:30:22.619,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:22.619,,,,,,103635.7922,,,,,,,,,,,,,
2025-05-12 13:30:25.978,104123.87305599,17.82104157,104123.87305599,0.0,104623.87305599,103623.87305599,,,,,,,,,,,,,
2025-05-12 13:30:25.978,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:25.978,,,,,,103623.8731,,,,,,,,,,,,,
2025-05-12 13:30:27.978,104113.243264,12.10526039,104113.243264,0.0,104613.243264,103613.243264,,,,,,,,,,,,,
2025-05-12 13:30:27.978,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:27.978,,,,,,103613.2433,,,,,,,,,,,,,
2025-05-12 13:30:28.799,104099.485816,14.1263151,104099.485816,0.0,104599.485816,103599.485816,,,,,,,,,,,,,
2025-05-12 13:30:28.799,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:28.799,,,,,,103599.4858,,,,,,,,,,,,,
2025-05-12 13:30:29.469,104104.521454,15.90657877,104104.521454,0.0,104604.521454,103604.521454,,,,,,,,,,,,,
2025-05-12 13:30:29.469,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:29.469,,,,,,103604.5215,,,,,,,,,,,,,
2025-05-12 13:30:31.698,104098.2053635,13.80164469,104098.2053635,0.0,104598.2053635,103598.2053635,,,,,,,,,,,,,
2025-05-12 13:30:31.698,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:31.698,,,,,,103598.2054,,,,,,,,,,,,,
2025-05-12 13:30:31.838,104088.22634087,11.85041117,104088.22634087,0.0,104588.22634087,103588.22634087,,,,,,,,,,,,,
2025-05-12 13:30:31.838,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:31.838,,,,,,103588.2263,,,,,,,,,,,,,
2025-05-12 13:30:33.168,104076.13158522,12.56260279,104076.13158522,0.0,104576.13158522,103576.13158522,,,,,,,,,,,,,
2025-05-12 13:30:33.168,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:33.168,,,,,,103576.1316,,,,,,,,,,,,,
2025-05-12 13:30:34.202,104060.8828963,15.3656507,104060.8828963,0.0,104560.8828963,103560.8828963,,,,,,,,,,,,,
2025-05-12 13:30:34.202,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:34.202,,,,,,103560.8829,,,,,,,,,,,,,
2025-05-12 13:30:34.658,104048.52072408,12.39141267,104048.52072408,0.0,104548.52072408,103548.52072408,,,,,,,,,,,,,
2025-05-12 13:30:34.658,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:34.658,,,,,,103548.5207,,,,,,,,,,,,,
2025-05-12 13:30:39.129,104036.20518102,12.32285317,104036.20518102,0.0,104536.20518102,103536.20518102,,,,,,,,,,,,,
2025-05-12 13:30:39.129,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:39.129,,,,,,103536.2052,,,,,,,,,,,,,
2025-05-12 13:30:39.278,104020.75129525,15.45571329,104020.75129525,0.0,104520.75129525,103520.75129525,,,,,,,,,,,,,
2025-05-12 13:30:39.278,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:39.278,,,,,,103520.7513,,,,,,,,,,,,,
2025-05-12 13:30:40.308,104009.23782381,11.51392832,104009.23782381,0.0,104509.23782381,103509.23782381,,,,,,,,,,,,,
2025-05-12 13:30:40.308,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:40.308,,,,,,103509.2378,,,,,,,,,,,,,
2025-05-12 13:30:40.989,103996.68445595,12.55348208,103996.68445595,0.0,104496.68445595,103496.68445595,,,,,,,,,,,,,
2025-05-12 13:30:40.989,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:40.989,,,,,,103496.6845,,,,,,,,,,,,,
2025-05-12 13:30:41.148,103979.74611399,16.93837052,103979.74611399,0.0,104479.74611399,103479.74611399,,,,,,,,,,,,,
2025-05-12 13:30:41.148,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:41.148,,,,,,103479.7461,,,,,,,,,,,,,
2025-05-12 13:30:42.038,103966.5865285,13.15959263,103966.5865285,0.0,104466.5865285,103466.5865285,,,,,,,,,,,,,
2025-05-12 13:30:42.038,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:42.038,,,,,,103466.5865,,,,,,,,,,,,,
2025-05-12 13:30:42.178,103954.74663212,11.83989816,103954.74663212,0.0,104454.74663212,103454.74663212,,,,,,,,,,,,,
2025-05-12 13:30:42.178,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:42.178,,,,,,103454.7466,,,,,,,,,,,,,
2025-05-12 13:30:42.338,103941.81165803,12.93497454,103941.81165803,0.0,104441.81165803,103441.81165803,,,,,,,,,,,,,
2025-05-12 13:30:42.338,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:42.338,,,,,,103441.8117,,,,,,,,,,,,,
2025-05-12 13:30:43.010,103928.15291451,13.65874363,103928.15291451,0.0,104428.15291451,103428.15291451,,,,,,,,,,,,,
2025-05-12 13:30:43.010,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:43.010,,,,,,103428.1529,,,,,,,,,,,,,
2025-05-12 13:30:43.143,103914.46322863,16.83968591,103914.46322863,0.0,104414.46322863,103414.46322863,,,,,,,,,,,,,
2025-05-12 13:30:43.143,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:43.143,,,,,,103414.4632,,,,,,,,,,,,,
2025-05-12 13:30:44.428,103919.74080716,16.65992148,103919.74080716,0.0,104419.74080716,103419.74080716,,,,,,,,,,,,,
2025-05-12 13:30:44.428,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:44.428,,,,,,103419.7408,,,,,,,,,,,,,
2025-05-12 13:30:44.558,103930.43520179,13.53998037,103930.43520179,0.0,104430.43520179,103430.43520179,,,,,,,,,,,,,
2025-05-12 13:30:44.558,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:44.558,,,,,,103430.4352,,,,,,,,,,,,,
2025-05-12 13:30:45.429,103940.90880045,11.18499509,103940.90880045,0.0,104440.90880045,103440.90880045,,,,,,,,,,,,,
2025-05-12 13:30:45.429,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:45.429,,,,,,103440.9088,,,,,,,,,,,,,
2025-05-12 13:30:45.560,103953.87720011,13.14624877,103953.87720011,0.0,104453.87720011,103453.87720011,,,,,,,,,,,,,
2025-05-12 13:30:45.560,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:45.560,,,,,,103453.8772,,,,,,,,,,,,,
2025-05-12 13:30:45.709,103968.44430003,14.61156219,103968.44430003,0.0,104468.44430003,103468.44430003,,,,,,,,,,,,,
2025-05-12 13:30:45.709,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:45.709,,,,,,103468.4443,,,,,,,,,,,,,
2025-05-12 13:30:46.748,103980.03607501,11.60289055,103980.03607501,0.0,104480.03607501,103480.03607501,,,,,,,,,,,,,
2025-05-12 13:30:46.748,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:46.748,,,,,,103480.0361,,,,,,,,,,,,,
2025-05-12 13:30:47.628,103974.45901875,17.07572264,103974.45901875,0.0,104474.45901875,103474.45901875,,,,,,,,,,,,,
2025-05-12 13:30:47.628,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:47.628,,,,,,103474.459,,,,,,,,,,,,,
2025-05-12 13:30:47.878,103963.68975469,13.64393066,103963.68975469,0.0,104463.68975469,103463.68975469,,,,,,,,,,,,,
2025-05-12 13:30:47.878,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:47.878,,,,,,103463.6898,,,,,,,,,,,,,
2025-05-12 13:30:50.368,103951.99743867,14.58598266,103951.99743867,0.0,104451.99743867,103451.99743867,,,,,,,,,,,,,
2025-05-12 13:30:50.368,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:50.368,,,,,,103451.9974,,,,,,,,,,,,,
2025-05-12 13:30:50.988,103957.92435967,12.49649567,103957.92435967,0.0,104457.92435967,103457.92435967,,,,,,,,,,,,,
2025-05-12 13:30:50.988,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:50.988,,,,,,103457.9244,,,,,,,,,,,,,
2025-05-12 13:30:51.309,103967.80608992,11.52412392,103967.80608992,0.0,104467.80608992,103467.80608992,,,,,,,,,,,,,
2025-05-12 13:30:51.309,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:51.309,,,,,,103467.8061,,,,,,,,,,,,,
2025-05-12 13:30:51.658,103978.37652248,10.98103098,103978.37652248,0.0,104478.37652248,103478.37652248,,,,,,,,,,,,,
2025-05-12 13:30:51.658,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:51.658,,,,,,103478.3765,,,,,,,,,,,,,
2025-05-12 13:30:51.798,103988.51913062,10.24525774,103988.51913062,0.0,104488.51913062,103488.51913062,,,,,,,,,,,,,
2025-05-12 13:30:51.798,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12 13:30:51.798,,,,,,103488.5191,,,,,,,,,,,,,
2025-05-12 13:30:52.210,103982.20478265,11.41131444,103982.20478265,0.0,104482.20478265,103482.20478265,,,,,,,,,,,,,
