bar_height,central_price,ewma_price,ewma_deviation,forward_mid,position_bias,forward_high_order_price,forward_low_order_price,sell_rate,buy_rate,order_size,eemr_position,eemr_aep,eemr_reference_price,eemr_pnl,forward_high_pre_aep_adj,forward_low_pre_aep_adj,forward_ask_prices,forward_ask_sizes,forward_bid_prices,forward_bid_sizes
15.39999999999418,118577.95,118577.95,15.39999999999418,118577.95,-0.0,119077.95,118077.95,0.0,0.0,0.01,0,0,118577.95,0,119077.95,118077.95,[119077.95],[np.float64(0.01)],[118077.95],[np.float64(0.01)]
10.200000000011642,118588.0,118585.4875,11.500000000007276,118585.4875,-0.0,119085.4875,118085.4875,0.0,0.0,0.01,0,0,118585.4875,0,119085.4875,118085.4875,[119085.4875],[np.float64(0.01)],[118085.4875],[np.float64(0.01)]
11.19999999999709,118599.1,118595.69687500001,11.274999999999636,118595.69687500001,-0.0,119095.69687500001,118095.69687500001,0.0,0.0,0.01,0,0,118595.69687500001,0,119095.69687500001,118095.69687500001,[119095.69687500001],[np.float64(0.01)],[118095.69687500001],[np.float64(0.01)]
11.799999999988358,118610.8,118607.02421875001,11.668749999991178,118607.02421875001,-0.0,119107.02421875001,118107.02421875001,0.0,0.0,0.01,0,0,118607.02421875001,0,119107.02421875001,118107.02421875001,[119107.02421875001],[np.float64(0.01)],[118107.02421875001],[np.float64(0.01)]
14.0,118624.7,118620.2810546875,13.417187499997794,118620.2810546875,-0.0,119120.2810546875,118120.2810546875,0.0,0.0,0.01,0,0,118620.2810546875,0,119120.2810546875,118120.2810546875,[119120.2810546875],[np.float64(0.01)],[118120.2810546875],[np.float64(0.01)]
