timestamp,last_bbo_local_timestamp,bar_number,bar_numtick,last_trade_id,bar_counter,trades_volume,time_elapsed_ms,price_diff,raw_price_diff,is_price_bar,is_volume_bar,is_final_split_bar,last_sequence_id,open,high,low,close,fair_open,fair_high,fair_low,fair_close,ask_open,ask_high,ask_low,ask_close,bid_open,bid_high,bid_low,bid_close,trades_open,trades_high,trades_low,trades_close
2025-05-12 14:26:44.553910,1747045604553,940,8,1521947626,-9,1702.0,91,-20.0,-24.55,True,False,True,230582109031,103532.55,103532.55,103512.55,103512.55,103532.55,103532.55,103508.0,103508.0,103532.5,103532.5,103508.0,103508.0,103532.4,103532.4,103507.9,103507.9,103532.9,103532.9,103500.0,103514.7
2025-05-12 14:26:44.621482,1747045604621,941,7,1521948561,-10,4109.48,67,-20.0,-22.05,True,False,True,230582115725,103512.55,103512.55,103492.55,103492.55,103512.55,103512.55,103490.5,103490.5,103508.0,103508.0,103490.5,103490.5,103507.9,103507.9,103490.2,103490.2,103514.7,103514.7,103500.0,103500.0
2025-05-12 14:26:44.717941,1747045604717,942,13,1521949857,-11,4667.78,96,-20.0,-24.45,True,False,True,230582123116,103492.55,103492.55,103472.55,103472.55,103492.55,103492.55,103468.1,103468.1,103490.5,103490.5,103468.1,103468.1,103490.2,103490.2,103465.0,103465.0,103500.0,103500.1,103468.6,103468.6
2025-05-12 14:26:44.902509,1747045604902,943,20,1521950578,-12,2280.7,184,-20.0,-25.15,True,False,True,230582129909,103472.55,103472.55,103452.55,103452.55,103472.55,103472.55,103447.4,103447.4,103468.1,103468.1,103447.4,103447.4,103465.0,103465.0,103447.3,103447.3,103468.6,103468.6,103446.0,103447.4
2025-05-12 14:26:45.092391,1747045605092,944,20,1521951141,-13,2381.04,189,-20.0,-21.75,True,False,True,230582137108,103452.55,103452.55,103432.55,103432.55,103452.55,103452.55,103430.8,103430.8,103447.4,103447.4,103430.8,103430.8,103447.3,103447.3,103430.7,103430.7,103447.4,103447.4,103430.7,103430.7
2025-05-12 14:26:45.212352,1747045605212,945,13,1521951377,1,1481.55,119,20.0,21.75,True,False,True,230582140636,103432.55,103452.55,103430.8,103452.55,103432.55,103454.3,103430.8,103454.3,103430.8,103454.4,103430.8,103454.4,103430.7,103454.3,103430.7,103454.3,103430.7,103454.1,103430.0,103454.0
2025-05-12 14:26:45.562307,1747045605562,946,36,1521951845,-1,4282.62,349,-20.0,-22.75,True,False,True,230582150731,103452.55,103459.2,103432.55,103432.55,103452.55,103459.2,103429.8,103429.8,103454.4,103459.3,103429.8,103429.8,103454.3,103459.2,103429.6,103429.6,103454.0,103459.3,103427.1,103427.1
2025-05-12 14:26:46.442642,1747045606442,947,88,1521952760,-2,3000.55,880,-20.0,-24.95,True,False,True,230582170286,103432.55,103437.1,103412.55,103412.55,103432.55,103437.1,103407.6,103407.6,103429.8,103437.2,103407.6,103407.6,103429.6,103437.1,103407.4,103407.4,103427.1,103437.2,103420.3,103420.3
2025-05-12 14:26:47.012423,1747045607012,948,57,1521953340,1,3326.12,569,20.0,24.25,True,False,True,230582182749,103412.55,103432.55,103407.5,103432.55,103412.55,103436.8,103407.5,103436.8,103407.6,103436.9,103407.5,103436.9,103407.4,103436.8,103407.4,103436.8,103420.3,103434.5,103407.4,103434.5
2025-05-12 14:26:49.045683,1747045609045,949,193,1521953757,-1,2188.0,2033,-20.0,-27.45,True,False,True,230582204541,103432.55,103436.8,103412.55,103412.55,103432.55,103436.8,103405.1,103405.1,103436.9,103436.9,103405.1,103405.1,103436.8,103436.8,103400.4,103400.4,103434.5,103438.6,103404.7,103404.7
2025-05-12 14:26:49.141557,1747045609141,950,5,1521955234,-2,5162.14,95,-20.0,-31.35,True,False,True,230582213040,103412.55,103412.55,103392.55,103392.55,103412.55,103412.55,103381.2,103381.2,103405.1,103405.1,103381.2,103381.2,103400.4,103400.4,103370.6,103380.7,103404.7,103404.7,103350.0,103350.0
2025-05-12 14:26:49.191622,1747045609191,951,5,1521955888,-3,5266.82,50,-20.0,-26.25,True,False,True,230582217613,103392.55,103392.55,103372.55,103372.55,103392.55,103392.55,103366.3,103366.3,103381.2,103381.2,103366.3,103366.3,103380.7,103380.7,103344.9,103344.9,103350.0,103398.5,103344.7,103359.9
2025-05-12 14:26:49.492539,1747045609492,952,38,1521956607,-4,2873.76,300,-20.0,-29.55,True,False,True,230582229691,103372.55,103372.55,103352.55,103352.55,103372.55,103372.55,103343.0,103343.0,103366.3,103369.1,103343.0,103343.0,103344.9,103361.1,103338.6,103338.6,103359.9,103369.1,103335.4,103342.9
2025-05-12 14:26:49.982365,1747045609982,953,50,1521957186,-5,2221.96,489,-20.0,-22.45,True,False,True,230582238475,103352.55,103352.55,103332.55,103332.55,103352.55,103352.55,103330.1,103330.1,103343.0,103343.0,103330.1,103330.1,103338.6,103338.6,103330.0,103330.0,103342.9,103342.9,103331.2,103331.2
2025-05-12 14:26:50.242639,1747045610242,954,27,1521957659,-6,1744.22,260,-20.0,-22.55,True,False,True,230582247197,103332.55,103332.55,103312.55,103312.55,103332.55,103332.55,103310.0,103310.0,103330.1,103330.1,103310.0,103310.0,103330.0,103330.0,103309.1,103309.1,103331.2,103331.2,103310.1,103310.1
2025-05-12 14:26:50.722452,1747045610722,955,49,1521958005,1,1915.42,479,20.0,20.65,True,False,True,230582258646,103312.55,103332.55,103304.4,103332.55,103312.55,103333.2,103304.4,103333.2,103310.0,103333.3,103304.4,103333.3,103309.1,103333.2,103304.3,103333.2,103310.1,103333.2,103304.3,103333.2
2025-05-12 14:26:51.172572,1747045611172,956,46,1521958194,2,1167.57,450,20.0,25.65,True,False,True,230582266921,103332.55,103352.55,103332.55,103352.55,103332.55,103358.2,103332.55,103358.2,103333.3,103358.3,103333.3,103358.3,103333.2,103358.2,103333.2,103358.2,103333.2,103358.2,103333.2,103358.2
2025-05-12 14:26:51.372671,1747045611372,957,21,1521958364,3,1479.08,200,20.0,25.15,True,False,True,230582272914,103352.55,103372.55,103349.9,103372.55,103352.55,103377.7,103349.9,103377.7,103358.3,103379.4,103349.9,103379.4,103358.2,103377.7,103349.7,103377.7,103358.2,103379.4,103349.7,103372.1
2025-05-12 14:26:51.622535,1747045611622,958,23,1521958427,4,226.97,249,20.0,21.55,True,False,True,230582277897,103372.55,103392.55,103372.55,103392.55,103372.55,103394.1,103372.55,103394.1,103379.4,103394.2,103379.4,103394.2,103377.7,103394.1,103377.7,103394.1,103372.1,103390.3,103372.1,103390.3
2025-05-12 14:26:52.392400,1747045612392,959,70,1521958666,-1,2260.9,769,-20.0,-37.05,True,False,True,230582286698,103392.55,103399.9,103372.55,103372.55,103392.55,103399.9,103355.5,103355.5,103394.2,103400.0,103355.5,103355.5,103394.1,103399.9,103355.4,103355.4,103390.3,103400.0,103355.2,103355.2
2025-05-12 14:26:53.152266,1747045613152,960,63,1521958806,1,535.07,759,20.0,22.75,True,False,True,230582295474,103372.55,103392.55,103356.9,103392.55,103372.55,103395.3,103356.9,103395.3,103355.5,103395.4,103355.5,103395.4,103355.4,103395.3,103355.4,103395.3,103355.2,103389.9,103354.8,103389.8
2025-05-12 14:26:54.172695,1747045614172,961,98,1521959044,-1,1992.1,1020,-20.0,-25.15,True,False,True,230582308810,103392.55,103400.4,103372.55,103372.55,103392.55,103400.4,103367.4,103367.4,103395.4,103400.5,103367.4,103367.4,103395.3,103400.4,103366.2,103366.2,103389.8,103400.5,103367.4,103367.4
2025-05-12 14:26:54.322721,1747045614322,962,16,1521959207,-2,2704.19,149,-20.0,-22.25,True,False,True,230582318698,103372.55,103375.7,103352.55,103352.55,103372.55,103375.7,103350.3,103350.3,103367.4,103375.8,103350.3,103350.3,103366.2,103375.7,103350.2,103350.2,103367.4,103375.8,103354.8,103354.8
2025-05-12 14:26:54.722642,1747045614722,963,41,1521959287,1,317.14,399,20.0,23.05,True,False,True,230582328453,103352.55,103372.55,103348.9,103372.55,103352.55,103375.6,103348.9,103375.6,103350.3,103375.7,103348.9,103375.7,103350.2,103375.6,103348.8,103375.6,103354.8,103368.9,103348.8,103368.8
2025-05-12 14:26:55.022529,1747045615022,964,31,1521959370,2,477.96,299,20.0,23.85,True,False,True,230582334112,103372.55,103392.55,103372.55,103392.55,103372.55,103396.4,103372.55,103396.4,103375.7,103396.5,103375.7,103396.5,103375.6,103396.4,103375.6,103396.4,103368.8,103396.4,103368.8,103396.4
2025-05-12 14:26:57.442453,1747045617442,965,234,1521959952,3,4666.79,2419,20.0,20.45,True,False,True,230582371907,103392.55,103412.55,103385.4,103412.55,103392.55,103413.0,103385.4,103413.0,103396.5,103413.1,103385.4,103413.1,103396.4,103413.0,103385.3,103413.0,103396.4,103410.5,103381.0,103410.5
2025-05-12 14:26:58.362326,1747045618362,966,81,1521960073,-1,506.26,919,-20.0,-20.95,True,False,True,230582383622,103412.55,103419.2,103392.55,103392.55,103412.55,103419.2,103391.6,103391.6,103413.1,103419.3,103391.6,103391.6,103413.0,103419.2,103391.5,103391.5,103410.5,103419.3,103392.9,103392.9
2025-05-12 14:26:59.852688,1747045619852,967,129,1521960244,-2,1066.57,1490,-20.0,-22.45,True,False,True,230582396233,103392.55,103394.9,103372.55,103372.55,103392.55,103394.9,103370.1,103370.1,103391.6,103395.0,103370.1,103370.1,103391.5,103394.9,103370.0,103370.0,103392.9,103395.0,103370.2,103370.2
2025-05-12 14:27:00.892705,1747045620892,968,95,1521960368,-3,634.92,1039,-20.0,-25.25,True,False,True,230582405862,103372.55,103372.55,103352.55,103352.55,103372.55,103372.55,103347.3,103347.3,103370.1,103370.1,103347.3,103347.3,103370.0,103370.0,103347.2,103347.2,103370.2,103370.2,103347.9,103347.9
2025-05-12 14:27:01.114311,1747045621114,969,20,1521960422,-4,265.16,221,-20.0,-23.45,True,False,True,230582410809,103352.55,103352.55,103332.55,103332.55,103352.55,103352.55,103329.1,103329.1,103347.3,103347.3,103329.1,103329.1,103347.2,103347.2,103329.0,103329.0,103347.9,103347.9,103329.0,103329.0
2025-05-12 14:27:02.802540,1747045622802,970,149,1521960650,-5,1765.99,1688,-20.0,-22.05,True,False,True,230582425836,103332.55,103337.7,103312.55,103312.55,103332.55,103337.7,103310.5,103310.5,103329.1,103337.8,103310.5,103310.5,103329.0,103337.7,103310.4,103310.4,103329.0,103337.8,103311.6,103311.6
2025-05-12 14:27:03.392684,1747045623392,971,59,1521961170,-6,2588.74,590,-20.0,-23.45,True,False,True,230582435993,103312.55,103312.55,103292.55,103292.55,103312.55,103312.55,103289.1,103289.1,103310.5,103310.5,103289.1,103289.1,103310.4,103310.4,103289.0,103289.0,103311.6,103311.6,103292.0,103292.0
