timestamp,last_bbo_local_timestamp,bar_number,open,high,low,close,bar_numtick,last_trade_id,bar_counter,trades_volume,time_elapsed_ms,price_diff,raw_price_diff,is_price_bar,is_volume_bar,is_final_split_bar,last_sequence_id,fair_open,fair_high,fair_low,fair_close,ask_open,ask_high,ask_low,ask_close,bid_open,bid_high,bid_low,bid_close,trades_open,trades_high,trades_low,trades_close
2025-05-12 15:51:16.563864,1747050676563,2435,,,,,79,1522363393,-1,53.44,958,-20.0,-20.45,True,False,True,230613498617,,,,,,,,,,,,,,,,
2025-05-12 15:51:17.664141,1747050677664,2436,,,,,89,1522363979,1,8350.25,1100,20.0,20.15,True,False,True,230613513318,,,,,,,,,,,,,,,,
2025-05-12 15:51:20.193855,1747050680193,2437,,,,,161,1522364126,-1,495.82,2529,-20.0,-23.65,True,False,True,230613531822,,,,,,,,,,,,,,,,
2025-05-12 15:51:23.474757,1747050683474,2438,,,,,214,1522364271,-2,126.87,3280,-20.0,-26.25,True,False,True,230613556683,,,,,,,,,,,,,,,,
2025-05-12 15:51:25.023750,1747050685023,2439,,,,,137,1522364837,1,8153.71,1548,20.0,20.75,True,False,True,230613580189,,,,,,,,,,,,,,,,
2025-05-12 15:51:26.394828,1747050686394,2440,,,,,95,1522364917,-1,119.26,1371,-20.0,-20.55,True,False,True,230613589693,,,,,,,,,,,,,,,,
2025-05-12 15:51:28.163967,1747050688163,2441,,,,,133,1522365090,-2,1207.39,1769,-20.0,-30.35,True,False,True,230613605120,,,,,,,,,,,,,,,,
2025-05-12 15:51:32.294087,1747050692294,2442,,,,,231,1522365301,1,571.32,4130,20.0,20.95,True,False,True,230613628862,,,,,,,,,,,,,,,,
2025-05-12 15:51:35.323563,1747050695323,2443,,,,,203,1522365401,-1,95.5,3029,-20.0,-20.25,True,False,True,230613644400,,,,,,,,,,,,,,,,
2025-05-12 15:51:43.105090,1747050703105,2444,,,,,499,1522365830,1,1701.91,7781,20.0,25.25,True,False,True,230613691378,,,,,,,,,,,,,,,,
2025-05-12 15:51:49.224295,1747050709224,2445,,,,,415,1522366202,2,1610.04,6119,20.0,22.15,True,False,True,230613725192,,,,,,,,,,,,,,,,
2025-05-12 15:51:51.123897,1747050711123,2446,,,,,130,1522366338,3,234.91,1899,20.0,20.25,True,False,True,230613743215,,,,,,,,,,,,,,,,
2025-05-12 15:51:53.284357,1747050713284,2447,,,,,104,1522366459,4,231.77,2160,20.0,27.35,True,False,True,230613758795,,,,,,,,,,,,,,,,
2025-05-12 15:51:56.893202,1747050716893,2448,,,,,260,1522366737,5,851.04,3608,20.0,20.75,True,False,True,230613782682,,,,,,,,,,,,,,,,
2025-05-12 15:51:57.845209,1747050717845,2449,,,,,72,1522367070,6,1149.4,951,20.0,30.35,True,False,True,230613793898,,,,,,,,,,,,,,,,
2025-05-12 15:52:03.604910,1747050723604,2450,,,,,388,1522367336,-1,1134.37,5759,-20.0,-26.05,True,False,True,230613820066,,,,,,,,,,,,,,,,
2025-05-12 15:52:08.994370,1747050728994,2451,,,,,410,1522368065,-2,1778.67,5389,-20.0,-23.55,True,False,True,230613866207,,,,,,,,,,,,,,,,
2025-05-12 15:52:10.223794,1747050730223,2452,,,,,99,1522368170,-3,221.13,1229,-20.0,-22.45,True,False,True,230613879552,,,,,,,,,,,,,,,,
2025-05-12 15:52:11.234144,1747050731234,2453,,,,,67,1522368256,1,98.1,1010,20.0,20.95,True,False,True,230613887721,,,,,,,,,,,,,,,,
2025-05-12 15:52:15.964125,1747050735964,2454,,,,,288,1522368429,2,377.97,4729,20.0,24.15,True,False,True,230613913437,,,,,,,,,,,,,,,,
2025-05-12 15:52:23.394037,1747050743394,2455,,,,,449,1522368736,3,720.39,7429,20.0,20.25,True,False,True,230613951641,,,,,,,,,,,,,,,,
2025-05-12 15:52:26.054401,1747050746054,2456,,,,,182,1522368896,4,146.56,2660,20.0,20.55,True,False,True,230613968292,,,,,,,,,,,,,,,,
2025-05-12 15:52:29.883799,1747050749883,2457,,,,,242,1522369166,5,483.74,3829,20.0,20.45,True,False,True,230613992812,,,,,,,,,,,,,,,,
2025-05-12 15:52:37.984751,1747050757984,2458,,,,,452,1522369515,-1,696.29,8100,-20.0,-20.65,True,False,True,230614026094,,,,,,,,,,,,,,,,
2025-05-12 15:52:43.624875,1747050763624,2459,,,,,371,1522369770,-2,713.28,5640,-20.0,-21.35,True,False,True,230614061105,,,,,,,,,,,,,,,,
2025-05-12 15:52:44.074263,1747050764074,2460,,,,,43,1522369813,-3,34.88,449,-20.0,-22.45,True,False,True,230614070412,,,,,,,,,,,,,,,,
2025-05-12 15:52:44.484429,1747050764484,2461,,,,,38,1522369867,-4,80.35,410,-20.0,-23.55,True,False,True,230614076719,,,,,,,,,,,,,,,,
2025-05-12 15:52:47.984202,1747050767984,2462,,,,,235,1522370179,1,1205.65,3499,20.0,26.35,True,False,True,230614101371,,,,,,,,,,,,,,,,
2025-05-12 15:52:49.774132,1747050769774,2463,,,,,106,1522370256,-1,327.04,1789,-20.0,-25.15,True,False,True,230614113666,,,,,,,,,,,,,,,,
2025-05-12 15:52:51.054329,1747050771054,2464,,,,,77,1522370299,-2,125.67,1280,-20.0,-23.75,True,False,True,230614122714,,,,,,,,,,,,,,,,
2025-05-12 15:52:55.274080,1747050775274,2465,,,,,238,1522370444,-3,314.99,4219,-20.0,-22.45,True,False,True,230614140135,,,,,,,,,,,,,,,,
2025-05-12 15:52:57.734775,1747050777734,2466,,,,,152,1522370632,-4,156.14,2460,-20.0,-28.45,True,False,True,230614154637,,,,,,,,,,,,,,,,
2025-05-12 15:53:00.834068,1747050780834,2467,,,,,168,1522370838,-5,1377.27,3099,-20.0,-25.95,True,False,True,230614172910,,,,,,,,,,,,,,,,
2025-05-12 15:53:03.314088,1747050783314,2468,,,,,160,1522371003,-6,494.11,2479,-20.0,-21.15,True,False,True,230614188974,,,,,,,,,,,,,,,,
2025-05-12 15:53:05.923809,1747050785923,2469,,,,,149,1522371106,1,127.36,2609,20.0,20.25,True,False,True,230614200674,,,,,,,,,,,,,,,,
2025-05-12 15:53:06.333707,1747050786333,2470,,,,,38,1522371174,2,208.29,409,20.0,20.35,True,False,True,230614207445,,,,,,,,,,,,,,,,
2025-05-12 15:53:08.653690,1747050788653,2471,,,,,140,1522371242,-1,54.54,2319,-20.0,-23.55,True,False,True,230614219614,,,,,,,,,,,,,,,,
2025-05-12 15:53:11.224673,1747050791224,2472,,,,,159,1522371404,1,465.08,2570,20.0,20.55,True,False,True,230614239625,,,,,,,,,,,,,,,,
2025-05-12 15:53:12.953783,1747050792953,2473,,,,,105,1522371465,2,66.31,1729,20.0,21.65,True,False,True,230614250789,,,,,,,,,,,,,,,,
2025-05-12 15:53:17.693835,1747050797693,2474,,,,,267,1522371629,3,1177.21,4740,20.0,21.45,True,False,True,230614275227,,,,,,,,,,,,,,,,
2025-05-12 15:53:18.373818,1747050798373,2475,,,,,52,1522371669,4,15.98,679,20.0,22.25,True,False,True,230614284629,,,,,,,,,,,,,,,,
2025-05-12 15:53:23.064127,1747050803064,2476,,,,,212,1522371856,5,711.17,4690,20.0,20.55,True,False,True,230614302701,,,,,,,,,,,,,,,,
2025-05-12 15:53:23.393807,1747050803393,2477,,,,,31,1522371959,6,59.94,329,20.0,22.95,True,False,True,230614310228,,,,,,,,,,,,,,,,
2025-05-12 15:53:32.344307,1747050812344,2478,,,,,466,1522372210,-1,1132.31,8950,-20.0,-22.45,True,False,True,230614346404,,,,,,,,,,,,,,,,
2025-05-12 15:53:37.653821,1747050817653,2479,,,,,293,1522372426,1,525.69,5309,20.0,20.95,True,False,True,230614366814,,,,,,,,,,,,,,,,
2025-05-12 15:53:40.363872,1747050820363,2480,,,,,171,1522372583,2,143.77,2709,20.0,21.15,True,False,True,230614382062,,,,,,,,,,,,,,,,
2025-05-12 15:54:03.933905,1747050843933,2481,,,,,1187,1522373291,3,944.97,23569,20.0,21.65,True,False,True,230614466505,,,,,,,,,,,,,,,,
2025-05-12 15:54:08.913877,1747050848913,2482,,,,,267,1522373607,4,478.95,4979,20.0,27.35,True,False,True,230614495814,,,,,,,,,,,,,,,,
2025-05-12 15:54:25.553750,1747050865553,2483,,,,,925,1522374282,-1,2074.0,16639,-20.0,-20.35,True,False,True,230614553674,,,,,,,,,,,,,,,,
2025-05-12 15:54:39.543942,1747050879543,2484,,,,,620,1522374582,1,676.75,13990,20.0,25.55,True,False,True,230614590496,,,,,,,,,,,,,,,,
2025-05-12 15:55:02.725007,1747050902725,2485,,,,,1142,1522375223,2,1724.65,23180,20.0,21.15,True,False,True,230614662046,,,,,,,,,,,,,,,,
2025-05-12 15:55:05.443289,1747050905443,2486,,,,,136,1522375499,3,595.86,2718,20.0,22.05,True,False,True,230614683076,,,,,,,,,,,,,,,,
2025-05-12 15:55:08.673699,1747050908673,2487,,,,,193,1522375829,4,709.31,3230,20.0,22.55,True,False,True,230614705310,,,,,,,,,,,,,,,,
2025-05-12 15:55:25.065190,1747050925065,2488,,,,,938,1522376607,-1,2329.99,16391,-20.0,-21.75,True,False,True,230614775974,,,,,,,,,,,,,,,,
