0,"[{'side': 1, 'price': 103536.2, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104536.2, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103520.8, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104520.8, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103509.2, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104509.2, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103496.7, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104496.7, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103479.7, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104479.7, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103466.6, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104466.6, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103454.7, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104454.7, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103441.8, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104441.8, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103428.2, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104428.2, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103414.5, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104414.5, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{'side': 1, 'price': 103419.7, 'quantity': np.float64(0.01)}]","[{'side': -1, 'price': 104419.7, 'quantity': np.float64(0.01)}]",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
